13.6041 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
14.3451 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='grey', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x20505050>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.3451 	EXP 	window1: recordFrameIntervals = False
14.4281 	EXP 	window1: recordFrameIntervals = True
14.5200 	EXP 	window1: recordFrameIntervals = False
14.5979 	EXP 	Created instr7_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr7_text', opacity=1.0, ori=0, pos=array([-0.3,  0. ]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.6030 	EXP 	Created instr7_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='instr7_image', opacity=1.0, ori=0.0, pos=array([ 0.5,  0. ]), size=array([ 0.3375    ,  0.34814815]), texRes=128, units=u'norm', win=Window(...))
15.4759 	EXP 	Set  sound=C
15.4830 	EXP 	Set  sound=reminder_pu.wav
15.4831 	EXP 	Sound  set volume 1.000
15.4894 	EXP 	Created treminder_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='treminder_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Now press the button when you hear this!', units=u'norm', win=Window(...), wrapWidth=1)
15.4926 	EXP 	Set  sound=reminder_2C.wav
15.4927 	EXP 	Sound  set volume 1.000
15.4957 	EXP 	Created TA_first = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='TA_first', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
15.5178 	EXP 	Set  sound=A
15.5178 	EXP 	Sound  set volume 1.000
15.5232 	EXP 	Created fam_trials_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='fam_trials_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3375    ,  0.34814815]), texRes=128, units=u'norm', win=Window(...))
15.5449 	EXP 	Set  sound=A
15.5450 	EXP 	Sound  set volume 1.000
15.5514 	EXP 	Created alien = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='AlienTrumpet.png', interpolate=True, mask=None, maskParams=None, name='alien', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.196875  ,  0.48518519]), texRes=128, units=u'norm', win=Window(...))
15.5520 	EXP 	window1: blendMode = 'avg'
15.5936 	EXP 	instr7_text: autoDraw = True
15.5936 	EXP 	instr7_image: autoDraw = True
15.5939 	EXP 	window1: blendMode = 'avg'
15.5968 	EXP 	window1: blendMode = 'avg'
15.5991 	EXP 	window1: blendMode = 'avg'
15.6038 	EXP 	window1: blendMode = 'avg'
15.6121 	EXP 	window1: blendMode = 'avg'
15.6204 	EXP 	window1: blendMode = 'avg'
15.6287 	EXP 	window1: blendMode = 'avg'
15.6372 	EXP 	window1: blendMode = 'avg'
15.6454 	EXP 	window1: blendMode = 'avg'
15.6539 	EXP 	window1: blendMode = 'avg'
15.6621 	EXP 	window1: blendMode = 'avg'
15.6706 	EXP 	window1: blendMode = 'avg'
15.6787 	EXP 	window1: blendMode = 'avg'
15.6871 	EXP 	window1: blendMode = 'avg'
15.6954 	EXP 	window1: blendMode = 'avg'
15.7038 	EXP 	window1: blendMode = 'avg'
15.7123 	EXP 	window1: blendMode = 'avg'
15.7205 	EXP 	window1: blendMode = 'avg'
15.7288 	EXP 	window1: blendMode = 'avg'
15.7371 	EXP 	window1: blendMode = 'avg'
15.7454 	EXP 	window1: blendMode = 'avg'
15.7538 	EXP 	window1: blendMode = 'avg'
15.7621 	EXP 	window1: blendMode = 'avg'
15.7711 	EXP 	window1: blendMode = 'avg'
15.7786 	EXP 	window1: blendMode = 'avg'
15.7869 	EXP 	window1: blendMode = 'avg'
15.7953 	EXP 	window1: blendMode = 'avg'
15.8036 	EXP 	window1: blendMode = 'avg'
15.8119 	EXP 	window1: blendMode = 'avg'
15.8202 	EXP 	window1: blendMode = 'avg'
15.8286 	EXP 	window1: blendMode = 'avg'
15.8370 	EXP 	window1: blendMode = 'avg'
15.8453 	EXP 	window1: blendMode = 'avg'
15.8536 	EXP 	window1: blendMode = 'avg'
15.8619 	EXP 	window1: blendMode = 'avg'
15.8703 	EXP 	window1: blendMode = 'avg'
15.8786 	EXP 	window1: blendMode = 'avg'
15.8870 	EXP 	window1: blendMode = 'avg'
15.8954 	EXP 	window1: blendMode = 'avg'
15.9036 	EXP 	window1: blendMode = 'avg'
15.9119 	EXP 	window1: blendMode = 'avg'
15.9203 	EXP 	window1: blendMode = 'avg'
15.9286 	EXP 	window1: blendMode = 'avg'
15.9370 	EXP 	window1: blendMode = 'avg'
15.9453 	EXP 	window1: blendMode = 'avg'
15.9537 	EXP 	window1: blendMode = 'avg'
15.9620 	EXP 	window1: blendMode = 'avg'
15.9703 	EXP 	window1: blendMode = 'avg'
15.9786 	EXP 	window1: blendMode = 'avg'
15.9870 	EXP 	window1: blendMode = 'avg'
15.9953 	EXP 	window1: blendMode = 'avg'
16.0036 	EXP 	window1: blendMode = 'avg'
16.0119 	EXP 	window1: blendMode = 'avg'
16.0203 	EXP 	window1: blendMode = 'avg'
16.0287 	EXP 	window1: blendMode = 'avg'
16.0370 	EXP 	window1: blendMode = 'avg'
16.0453 	EXP 	window1: blendMode = 'avg'
16.0536 	EXP 	window1: blendMode = 'avg'
16.0620 	EXP 	window1: blendMode = 'avg'
16.0705 	EXP 	window1: blendMode = 'avg'
16.0786 	EXP 	window1: blendMode = 'avg'
16.0870 	EXP 	window1: blendMode = 'avg'
16.0953 	EXP 	window1: blendMode = 'avg'
16.1037 	EXP 	window1: blendMode = 'avg'
16.1120 	EXP 	window1: blendMode = 'avg'
16.1203 	EXP 	window1: blendMode = 'avg'
16.1286 	EXP 	window1: blendMode = 'avg'
16.1370 	EXP 	window1: blendMode = 'avg'
16.1453 	EXP 	window1: blendMode = 'avg'
16.1536 	EXP 	window1: blendMode = 'avg'
16.1620 	EXP 	window1: blendMode = 'avg'
16.1703 	EXP 	window1: blendMode = 'avg'
16.1787 	EXP 	window1: blendMode = 'avg'
16.1871 	EXP 	window1: blendMode = 'avg'
16.1953 	EXP 	window1: blendMode = 'avg'
16.2037 	EXP 	window1: blendMode = 'avg'
16.2120 	EXP 	window1: blendMode = 'avg'
16.2207 	EXP 	window1: blendMode = 'avg'
16.2287 	EXP 	window1: blendMode = 'avg'
16.2370 	EXP 	window1: blendMode = 'avg'
16.2453 	EXP 	window1: blendMode = 'avg'
16.2540 	EXP 	window1: blendMode = 'avg'
16.2621 	EXP 	window1: blendMode = 'avg'
16.2704 	EXP 	window1: blendMode = 'avg'
16.2787 	EXP 	window1: blendMode = 'avg'
16.2870 	EXP 	window1: blendMode = 'avg'
16.2954 	EXP 	window1: blendMode = 'avg'
16.3037 	EXP 	window1: blendMode = 'avg'
16.3121 	EXP 	window1: blendMode = 'avg'
16.3204 	EXP 	window1: blendMode = 'avg'
16.3287 	EXP 	window1: blendMode = 'avg'
16.3371 	EXP 	window1: blendMode = 'avg'
16.3454 	EXP 	window1: blendMode = 'avg'
16.3537 	EXP 	window1: blendMode = 'avg'
16.3620 	EXP 	window1: blendMode = 'avg'
16.3704 	EXP 	window1: blendMode = 'avg'
16.3787 	EXP 	window1: blendMode = 'avg'
16.3871 	EXP 	window1: blendMode = 'avg'
16.3954 	EXP 	window1: blendMode = 'avg'
16.4037 	EXP 	window1: blendMode = 'avg'
16.4120 	EXP 	window1: blendMode = 'avg'
16.4204 	EXP 	window1: blendMode = 'avg'
16.4287 	EXP 	window1: blendMode = 'avg'
16.4371 	EXP 	window1: blendMode = 'avg'
16.4454 	EXP 	window1: blendMode = 'avg'
16.4538 	EXP 	window1: blendMode = 'avg'
16.4620 	EXP 	window1: blendMode = 'avg'
16.4704 	EXP 	window1: blendMode = 'avg'
16.4787 	EXP 	window1: blendMode = 'avg'
16.4871 	EXP 	window1: blendMode = 'avg'
16.4954 	EXP 	window1: blendMode = 'avg'
16.5039 	EXP 	window1: blendMode = 'avg'
16.5121 	EXP 	window1: blendMode = 'avg'
16.5204 	EXP 	window1: blendMode = 'avg'
16.5287 	EXP 	window1: blendMode = 'avg'
16.5371 	EXP 	window1: blendMode = 'avg'
16.5454 	EXP 	window1: blendMode = 'avg'
16.5537 	EXP 	window1: blendMode = 'avg'
16.5621 	EXP 	window1: blendMode = 'avg'
16.5706 	EXP 	window1: blendMode = 'avg'
16.5788 	EXP 	window1: blendMode = 'avg'
16.5871 	EXP 	window1: blendMode = 'avg'
16.5954 	EXP 	window1: blendMode = 'avg'
16.6038 	EXP 	window1: blendMode = 'avg'
16.6121 	EXP 	window1: blendMode = 'avg'
16.6205 	EXP 	window1: blendMode = 'avg'
16.6288 	EXP 	window1: blendMode = 'avg'
16.6371 	EXP 	window1: blendMode = 'avg'
16.6454 	EXP 	window1: blendMode = 'avg'
16.6539 	EXP 	window1: blendMode = 'avg'
16.6621 	EXP 	window1: blendMode = 'avg'
16.6704 	EXP 	window1: blendMode = 'avg'
16.6787 	EXP 	window1: blendMode = 'avg'
16.6872 	EXP 	window1: blendMode = 'avg'
16.6954 	EXP 	window1: blendMode = 'avg'
16.7038 	EXP 	window1: blendMode = 'avg'
16.7121 	EXP 	window1: blendMode = 'avg'
16.7205 	EXP 	window1: blendMode = 'avg'
16.7290 	EXP 	window1: blendMode = 'avg'
16.7371 	EXP 	window1: blendMode = 'avg'
16.7455 	EXP 	window1: blendMode = 'avg'
16.7538 	EXP 	window1: blendMode = 'avg'
16.7622 	EXP 	window1: blendMode = 'avg'
16.7705 	EXP 	window1: blendMode = 'avg'
16.7788 	EXP 	window1: blendMode = 'avg'
16.7872 	EXP 	window1: blendMode = 'avg'
16.7955 	EXP 	window1: blendMode = 'avg'
16.8038 	EXP 	window1: blendMode = 'avg'
16.8122 	EXP 	window1: blendMode = 'avg'
16.8206 	EXP 	window1: blendMode = 'avg'
16.8288 	EXP 	window1: blendMode = 'avg'
16.8372 	EXP 	window1: blendMode = 'avg'
16.8455 	EXP 	window1: blendMode = 'avg'
16.8538 	EXP 	window1: blendMode = 'avg'
16.8621 	EXP 	window1: blendMode = 'avg'
16.8705 	EXP 	window1: blendMode = 'avg'
16.8788 	EXP 	window1: blendMode = 'avg'
16.8871 	EXP 	window1: blendMode = 'avg'
16.8955 	EXP 	window1: blendMode = 'avg'
16.9038 	EXP 	window1: blendMode = 'avg'
16.9122 	EXP 	window1: blendMode = 'avg'
16.9205 	EXP 	window1: blendMode = 'avg'
16.9288 	EXP 	window1: blendMode = 'avg'
16.9372 	EXP 	window1: blendMode = 'avg'
16.9455 	EXP 	window1: blendMode = 'avg'
16.9538 	EXP 	window1: blendMode = 'avg'
